Date,Product,Region,Sales_Rep,Quantity,Unit_Price,Total_Sales
2024-06-20,Monitor,Central,Bob,16,1027.27,16436.32
2024-06-20,Tablet,Central,Alice,1,1426.78,1426.78
2024-06-20,Phone,West,Henry,16,1941.96,31071.36
2024-06-21,Phone,Central,Diana,11,114.19,1256.09
2024-06-21,Monitor,North,Alice,17,1935.76,32907.92
2024-06-21,Mouse,East,Grace,14,586.98,8217.720000000001
2024-06-21,Keyboard,Central,Charlie,11,1895.08,20845.879999999997
2024-06-21,Laptop,South,Charlie,13,145.65,1893.45
2024-06-22,Monitor,West,Grace,7,1491.99,10443.93
2024-06-22,Phone,West,Frank,19,372.04,7068.76
2024-06-22,Headphones,North,Frank,3,544.03,1632.09
2024-06-22,Mouse,South,Diana,7,1935.97,13551.79
2024-06-23,Speaker,West,Alice,6,912.06,5472.36
2024-06-23,Mouse,North,Eve,7,402.7,2818.9
2024-06-23,Speaker,East,Charlie,1,1971.75,1971.75
2024-06-23,Phone,South,Henry,15,980.62,14709.3
2024-06-23,Laptop,South,Diana,16,121.39,1942.24
2024-06-23,Mouse,East,Alice,3,1824.39,5473.17
2024-06-23,Monitor,West,Diana,10,1856.95,18569.5
2024-06-23,Tablet,West,Bob,18,1749.61,31492.98
2024-06-23,Mouse,North,Henry,13,1466.81,19068.53
2024-06-23,Mouse,North,Diana,16,1522.48,24359.68
2024-06-23,Mouse,South,Grace,16,1505.97,24095.52
2024-06-24,Tablet,South,Alice,19,336.88,6400.72
2024-06-24,Laptop,South,Henry,15,748.88,11233.2
2024-06-24,Headphones,North,Eve,6,1674.09,10044.539999999999
2024-06-24,Keyboard,Central,Alice,14,1686.84,23615.76
2024-06-24,Phone,South,Frank,9,819.23,7373.07
2024-06-24,Mouse,Central,Charlie,6,1203.24,7219.4400000000005
2024-06-24,Laptop,East,Diana,12,1638.3,19659.6
2024-06-25,Keyboard,East,Eve,10,664.64,6646.4
2024-06-25,Mouse,East,Alice,2,92.93,185.86
2024-06-25,Laptop,West,Grace,8,1094.26,8754.08
2024-06-25,Mouse,North,Diana,11,1044.01,11484.11
2024-06-25,Speaker,North,Eve,1,1039.07,1039.07
2024-06-25,Laptop,West,Frank,16,819.38,13110.08
2024-06-25,Keyboard,South,Charlie,19,1784.51,33905.69
2024-06-25,Mouse,West,Alice,5,1939.3,9696.5
2024-06-26,Laptop,Central,Grace,7,1694.21,11859.470000000001
2024-06-26,Monitor,East,Henry,16,1739.98,27839.68
2024-06-26,Mouse,East,Alice,8,962.76,7702.08
2024-06-27,Mouse,North,Bob,10,823.26,8232.6
2024-06-27,Speaker,North,Henry,6,769.06,4614.36
2024-06-27,Headphones,South,Bob,19,363.77,6911.629999999999
2024-06-27,Laptop,West,Bob,4,523.08,2092.32
2024-06-27,Speaker,South,Alice,10,1148.56,11485.599999999999
2024-06-27,Phone,West,Charlie,5,489.46,2447.2999999999997
2024-06-28,Speaker,West,Diana,13,1673.35,21753.55
2024-06-29,Speaker,West,Charlie,18,574.62,10343.16
2024-06-29,Mouse,West,Diana,13,765.9,9956.699999999999
2024-06-29,Speaker,Central,Grace,2,813.88,1627.76
2024-06-29,Tablet,East,Henry,9,1708.49,15376.41
2024-06-29,Tablet,South,Eve,8,1277.64,10221.12
2024-06-29,Laptop,South,Eve,19,411.09,7810.709999999999
2024-06-30,Speaker,North,Alice,18,1816.74,32701.32
2024-06-30,Keyboard,West,Henry,10,1519.56,15195.599999999999
2024-06-30,Tablet,South,Charlie,17,1521.51,25865.67
2024-06-30,Mouse,Central,Diana,6,523.21,3139.26
2024-06-30,Phone,East,Diana,18,687.11,12367.98
2024-06-30,Headphones,Central,Henry,13,1939.24,25210.12
2024-06-30,Phone,Central,Bob,13,1459.17,18969.21
2024-06-30,Phone,South,Henry,19,1903.15,36159.85
2024-06-30,Phone,South,Eve,2,97.61,195.22
2024-07-01,Mouse,Central,Grace,3,109.92,329.76
2024-07-01,Tablet,East,Grace,19,1116.87,21220.53
2024-07-01,Monitor,South,Grace,13,1182.98,15378.74
2024-07-01,Mouse,Central,Eve,17,636.9,10827.3
2024-07-01,Keyboard,North,Henry,6,1930.7,11584.2
2024-07-01,Monitor,East,Frank,16,456.12,7297.92
2024-07-01,Speaker,West,Eve,18,1309.1,23563.8
2024-07-01,Headphones,South,Grace,3,1286.47,3859.41
2024-07-02,Monitor,South,Grace,12,703.01,8436.119999999999
2024-07-02,Keyboard,South,Bob,16,1249.77,19996.32
2024-07-02,Speaker,East,Diana,10,1073.54,10735.4
2024-07-02,Monitor,East,Bob,1,599.19,599.19
2024-07-02,Headphones,North,Bob,11,217.02,2387.2200000000003
2024-07-02,Mouse,Central,Alice,8,1605.06,12840.48
2024-07-02,Laptop,East,Henry,16,280.42,4486.72
2024-07-03,Tablet,North,Bob,13,1255.1,16316.3
2024-07-03,Monitor,South,Henry,8,1911.77,15294.16
2024-07-03,Speaker,North,Grace,5,1030.98,5154.9
2024-07-03,Tablet,South,Charlie,9,164.03,1476.27
2024-07-03,Laptop,Central,Diana,17,202.07,3435.19
2024-07-03,Speaker,West,Frank,9,664.6,5981.400000000001
2024-07-03,Keyboard,South,Frank,9,1974.21,17767.89
2024-07-03,Laptop,West,Eve,8,1947.95,15583.6
2024-07-03,Mouse,Central,Frank,10,1321.62,13216.199999999999
2024-07-03,Speaker,North,Alice,2,1038.66,2077.32
2024-07-04,Speaker,Central,Eve,9,1099.64,9896.76
2024-07-04,Mouse,Central,Eve,10,710.99,7109.9
2024-07-04,Laptop,West,Alice,19,225.52,4284.88
2024-07-04,Tablet,West,Grace,17,259.27,4407.59
2024-07-04,Speaker,South,Bob,12,1583.57,19002.84
2024-07-04,Keyboard,Central,Grace,1,1802.38,1802.38
2024-07-04,Tablet,East,Eve,18,984.52,17721.36
2024-07-04,Speaker,North,Grace,2,375.15,750.3
2024-07-05,Speaker,East,Charlie,4,413.3,1653.2
2024-07-05,Tablet,South,Charlie,6,1029.45,6176.700000000001
2024-07-05,Mouse,East,Eve,1,1235.74,1235.74
2024-07-05,Headphones,Central,Alice,4,1300.37,5201.48
2024-07-06,Monitor,North,Grace,3,1158.29,3474.87
2024-07-06,Keyboard,Central,Eve,11,900.49,9905.39
2024-07-06,Laptop,South,Charlie,14,72.53,1015.4200000000001
2024-07-06,Phone,North,Eve,17,1692.81,28777.77
2024-07-06,Headphones,Central,Charlie,18,1479.96,26639.28
2024-07-06,Tablet,Central,Eve,12,988.23,11858.76
2024-07-06,Tablet,West,Henry,9,465.59,4190.3099999999995
2024-07-07,Speaker,North,Diana,6,794.77,4768.62
2024-07-07,Headphones,East,Diana,14,893.78,12512.92
2024-07-07,Mouse,East,Alice,8,1869.26,14954.08
2024-07-07,Laptop,South,Charlie,17,1302.54,22143.18
2024-07-07,Tablet,South,Frank,3,1564.37,4693.11
2024-07-07,Mouse,South,Grace,7,537.05,3759.3499999999995
2024-07-07,Tablet,Central,Alice,5,1176.75,5883.75
2024-07-07,Speaker,South,Frank,8,1040.08,8320.64
2024-07-07,Keyboard,East,Alice,6,1067.65,6405.900000000001
2024-07-07,Headphones,Central,Frank,14,1129.82,15817.48
2024-07-08,Mouse,West,Henry,14,256.45,3590.2999999999997
2024-07-08,Speaker,North,Alice,18,171.33,3083.94
2024-07-08,Speaker,Central,Charlie,7,1515.63,10609.41
2024-07-09,Headphones,East,Eve,15,51.66,774.9
2024-07-09,Headphones,South,Grace,14,1286.01,18004.14
2024-07-09,Monitor,Central,Bob,16,1671.18,26738.88
2024-07-09,Monitor,North,Charlie,14,1285.19,17992.66
2024-07-09,Phone,North,Henry,3,1330.24,3990.7200000000003
2024-07-09,Tablet,North,Diana,10,77.29,772.9000000000001
2024-07-10,Mouse,Central,Charlie,16,1822.21,29155.36
2024-07-10,Speaker,Central,Bob,8,1665.87,13326.96
2024-07-10,Monitor,East,Bob,17,1503.86,25565.62
2024-07-10,Keyboard,South,Charlie,13,1717.93,22333.09
2024-07-10,Keyboard,West,Eve,10,868.97,8689.7
2024-07-10,Monitor,West,Eve,19,1667.51,31682.69
2024-07-11,Phone,Central,Frank,14,1357.5,19005.0
2024-07-11,Monitor,West,Bob,1,1246.44,1246.44
2024-07-11,Headphones,Central,Alice,8,309.52,2476.16
2024-07-11,Laptop,West,Frank,4,1576.7,6306.8
2024-07-11,Speaker,North,Eve,7,455.69,3189.83
2024-07-11,Headphones,West,Bob,16,1315.16,21042.56
2024-07-11,Tablet,North,Alice,11,1815.89,19974.79
2024-07-11,Speaker,East,Diana,14,561.08,7855.120000000001
2024-07-11,Mouse,West,Eve,6,508.55,3051.3
2024-07-11,Monitor,West,Bob,7,1305.88,9141.16
2024-07-12,Tablet,Central,Henry,14,201.89,2826.46
2024-07-12,Mouse,North,Frank,4,1841.92,7367.68
2024-07-12,Mouse,East,Grace,9,1322.39,11901.51
2024-07-12,Phone,South,Diana,14,309.26,4329.639999999999
2024-07-12,Keyboard,South,Henry,18,1886.0,33948.0
2024-07-12,Speaker,North,Charlie,2,1434.7,2869.4
2024-07-12,Keyboard,Central,Henry,18,298.0,5364.0
2024-07-12,Tablet,West,Grace,12,815.09,9781.08
2024-07-12,Laptop,East,Diana,10,1433.29,14332.9
2024-07-12,Tablet,West,Frank,14,1643.23,23005.22
2024-07-13,Headphones,West,Alice,17,473.9,8056.299999999999
2024-07-13,Monitor,North,Henry,4,503.72,2014.88
2024-07-13,Keyboard,East,Diana,15,1256.95,18854.25
2024-07-13,Speaker,North,Eve,16,1272.12,20353.92
2024-07-13,Mouse,South,Henry,11,1210.12,13311.32
2024-07-13,Headphones,North,Henry,19,682.92,12975.48
2024-07-13,Phone,West,Bob,8,409.75,3278.0
2024-07-13,Phone,West,Frank,15,476.73,7150.950000000001
2024-07-13,Laptop,West,Alice,5,1308.87,6544.349999999999
2024-07-14,Speaker,West,Grace,14,73.59,1030.26
2024-07-14,Keyboard,East,Henry,7,209.18,1464.26
2024-07-14,Monitor,West,Eve,17,1495.72,25427.24
2024-07-14,Mouse,East,Henry,13,886.48,11524.24
2024-07-14,Laptop,North,Grace,4,624.19,2496.76
2024-07-14,Laptop,South,Diana,15,1528.37,22925.55
2024-07-14,Speaker,Central,Grace,3,225.7,677.0999999999999
2024-07-14,Headphones,Central,Alice,13,1074.91,13973.830000000002
2024-07-14,Speaker,South,Alice,12,1381.03,16572.36
2024-07-14,Keyboard,North,Eve,15,1514.59,22718.85
2024-07-15,Tablet,North,Alice,9,1484.14,13357.26
2024-07-15,Tablet,West,Frank,11,1768.36,19451.96
2024-07-15,Speaker,East,Charlie,15,1214.93,18223.95
2024-07-15,Monitor,North,Bob,17,1847.58,31408.86
2024-07-15,Phone,South,Henry,15,559.41,8391.15
2024-07-15,Headphones,Central,Eve,4,1072.53,4290.12
2024-07-15,Phone,West,Bob,14,1143.17,16004.380000000001
2024-07-16,Laptop,South,Bob,4,333.57,1334.28
2024-07-16,Tablet,North,Eve,6,1110.44,6662.64
2024-07-16,Monitor,North,Bob,16,926.21,14819.36
2024-07-16,Headphones,North,Alice,16,1155.51,18488.16
2024-07-16,Mouse,East,Alice,16,1538.42,24614.72
2024-07-16,Laptop,South,Henry,17,521.58,8866.86
2024-07-16,Monitor,West,Alice,18,1981.23,35662.14
2024-07-16,Phone,Central,Frank,19,910.56,17300.64
2024-07-16,Tablet,West,Diana,19,858.64,16314.16
2024-07-16,Mouse,West,Alice,14,747.9,10470.6
2024-07-17,Speaker,North,Eve,13,1919.11,24948.43
2024-07-17,Phone,West,Diana,12,925.8,11109.599999999999
2024-07-17,Headphones,South,Bob,11,1900.81,20908.91
2024-07-17,Mouse,South,Henry,19,1032.99,19626.81
2024-07-17,Tablet,East,Frank,2,285.34,570.68
2024-07-17,Monitor,North,Alice,9,1145.81,10312.289999999999
2024-07-17,Keyboard,East,Henry,3,1932.75,5798.25
2024-07-17,Phone,Central,Bob,3,1528.97,4586.91
2024-07-17,Monitor,West,Grace,1,883.2,883.2
2024-07-18,Monitor,North,Henry,18,1838.12,33086.159999999996
2024-07-18,Keyboard,East,Bob,4,678.53,2714.12
2024-07-18,Monitor,North,Alice,4,1637.14,6548.56
2024-07-18,Keyboard,Central,Alice,5,1514.75,7573.75
2024-07-18,Headphones,North,Grace,3,94.0,282.0
2024-07-18,Headphones,North,Grace,4,153.64,614.56
2024-07-19,Phone,South,Frank,9,406.8,3661.2000000000003
2024-07-19,Headphones,Central,Grace,16,1216.19,19459.04
2024-07-19,Keyboard,South,Grace,5,593.92,2969.6
2024-07-19,Mouse,North,Charlie,5,662.83,3314.15
2024-07-19,Phone,East,Charlie,1,275.35,275.35
2024-07-19,Headphones,West,Bob,11,1167.98,12847.78
2024-07-19,Mouse,North,Frank,17,1423.04,24191.68
2024-07-19,Tablet,North,Eve,15,679.58,10193.7
2024-07-19,Phone,East,Diana,2,1840.25,3680.5
2024-07-20,Speaker,South,Frank,12,1388.16,16657.920000000002
2024-07-20,Headphones,North,Henry,7,1508.61,10560.269999999999
2024-07-20,Mouse,North,Frank,1,695.46,695.46
2024-07-20,Monitor,East,Charlie,19,471.56,8959.64
2024-07-20,Speaker,Central,Grace,9,1273.31,11459.789999999999
2024-07-20,Mouse,Central,Bob,5,662.63,3313.15
2024-07-20,Laptop,South,Alice,6,549.46,3296.76
2024-07-20,Mouse,West,Bob,19,1040.96,19778.24
2024-07-21,Keyboard,West,Diana,12,1874.83,22497.96
2024-07-21,Speaker,West,Eve,17,443.55,7540.35
2024-07-21,Laptop,Central,Alice,19,1700.71,32313.49
2024-07-21,Speaker,North,Alice,17,1887.28,32083.76
2024-07-21,Mouse,West,Henry,8,1575.35,12602.8
2024-07-22,Tablet,East,Henry,9,791.87,7126.83
2024-07-22,Phone,West,Diana,19,1276.79,24259.01
2024-07-22,Laptop,Central,Bob,15,620.19,9302.85
2024-07-22,Mouse,East,Eve,15,1515.66,22734.9
2024-07-22,Headphones,East,Eve,15,247.75,3716.25
2024-07-22,Speaker,West,Henry,3,1894.56,5683.68
2024-07-23,Headphones,Central,Bob,9,463.75,4173.75
2024-07-23,Tablet,Central,Charlie,1,1199.41,1199.41
2024-07-23,Speaker,Central,Eve,16,1399.61,22393.76
2024-07-23,Monitor,West,Henry,16,1290.2,20643.2
2024-07-23,Laptop,North,Charlie,11,1456.08,16016.88
2024-07-23,Mouse,South,Grace,18,550.14,9902.52
2024-07-23,Keyboard,East,Charlie,6,1163.0,6978.0
2024-07-24,Keyboard,West,Frank,15,293.52,4402.799999999999
2024-07-24,Speaker,East,Charlie,3,55.36,166.07999999999998
2024-07-24,Laptop,Central,Diana,5,119.23,596.15
2024-07-24,Keyboard,South,Alice,7,106.72,747.04
2024-07-24,Headphones,Central,Bob,3,1720.56,5161.68
2024-07-24,Tablet,West,Bob,2,1733.45,3466.9
2024-07-24,Speaker,South,Frank,9,1786.75,16080.75
2024-07-24,Keyboard,East,Charlie,1,1184.92,1184.92
2024-07-24,Tablet,North,Diana,12,347.51,4170.12
2024-07-24,Mouse,West,Alice,16,475.59,7609.44
2024-07-24,Speaker,West,Charlie,4,195.51,782.04
2024-07-24,Laptop,East,Henry,19,1126.35,21400.649999999998
2024-07-25,Laptop,Central,Henry,15,939.78,14096.699999999999
2024-07-25,Tablet,East,Charlie,2,1747.09,3494.18
2024-07-25,Monitor,East,Grace,10,293.39,2933.8999999999996
2024-07-25,Laptop,South,Grace,10,849.9,8499.0
2024-07-25,Mouse,East,Alice,6,1137.46,6824.76
2024-07-25,Monitor,Central,Bob,15,501.09,7516.349999999999
2024-07-25,Monitor,West,Bob,10,455.77,4557.7
2024-07-26,Phone,North,Bob,4,1671.86,6687.44
2024-07-26,Phone,South,Diana,14,869.25,12169.5
2024-07-26,Keyboard,South,Eve,5,1895.59,9477.949999999999
2024-07-26,Speaker,Central,Bob,16,1489.39,23830.24
2024-07-26,Monitor,Central,Alice,4,1067.48,4269.92
2024-07-26,Speaker,North,Grace,9,1068.41,9615.69
2024-07-26,Phone,South,Henry,18,1707.66,30737.88
2024-07-26,Headphones,North,Grace,2,1860.51,3721.02
2024-07-26,Mouse,South,Eve,15,1776.92,26653.800000000003
2024-07-26,Speaker,North,Grace,8,1609.74,12877.92
2024-07-26,Speaker,South,Eve,13,1212.58,15763.539999999999
2024-07-26,Phone,South,Frank,10,1111.28,11112.8
2024-07-27,Mouse,South,Henry,6,1817.22,10903.32
2024-07-27,Phone,South,Henry,10,1623.36,16233.599999999999
2024-07-27,Keyboard,West,Diana,1,842.79,842.79
2024-07-27,Phone,North,Alice,2,1870.81,3741.62
2024-07-27,Tablet,East,Alice,12,1664.81,19977.72
2024-07-27,Phone,South,Charlie,7,80.22,561.54
2024-07-27,Tablet,East,Eve,12,706.75,8481.0
2024-07-27,Monitor,Central,Frank,17,1654.17,28120.89
2024-07-27,Phone,Central,Grace,16,798.24,12771.84
2024-07-27,Speaker,North,Grace,14,1657.0,23198.0
2024-07-27,Monitor,East,Diana,9,914.47,8230.23
2024-07-27,Laptop,North,Frank,9,1960.46,17644.14
2024-07-28,Laptop,North,Charlie,19,250.92,4767.48
2024-07-28,Headphones,North,Henry,17,921.34,15662.78
2024-07-28,Tablet,East,Diana,9,775.17,6976.53
2024-07-28,Laptop,South,Henry,1,1745.45,1745.45
2024-07-28,Phone,Central,Grace,9,648.81,5839.289999999999
2024-07-28,Speaker,Central,Charlie,6,1544.17,9265.02
2024-07-28,Speaker,South,Grace,19,69.9,1328.1000000000001
2024-07-28,Tablet,South,Bob,10,1078.51,10785.1
2024-07-28,Phone,West,Bob,15,692.81,10392.15
2024-07-28,Headphones,West,Frank,11,1647.77,18125.47
2024-07-28,Phone,West,Charlie,2,748.73,1497.46
2024-07-29,Laptop,East,Eve,18,879.63,15833.34
2024-07-29,Laptop,Central,Eve,15,617.99,9269.85
2024-07-29,Monitor,South,Charlie,17,1758.47,29893.99
2024-07-29,Laptop,East,Grace,19,624.65,11868.35
2024-07-29,Phone,Central,Frank,7,961.45,6730.150000000001
2024-07-30,Tablet,South,Alice,2,620.99,1241.98
2024-07-30,Tablet,West,Charlie,17,483.52,8219.84
2024-07-30,Laptop,East,Grace,10,1223.53,12235.3
2024-07-30,Keyboard,West,Eve,8,281.38,2251.04
2024-07-31,Laptop,Central,Henry,7,1360.89,9526.230000000001
2024-07-31,Mouse,North,Henry,3,1132.04,3396.12
2024-07-31,Monitor,East,Diana,6,498.48,2990.88
2024-07-31,Keyboard,East,Alice,14,1801.63,25222.82
2024-07-31,Headphones,West,Grace,13,1463.58,19026.54
2024-08-01,Phone,West,Charlie,1,902.2,902.2
2024-08-01,Mouse,East,Henry,15,1489.18,22337.7
2024-08-01,Tablet,Central,Grace,12,1845.57,22146.84
2024-08-01,Tablet,North,Eve,12,401.74,4820.88
2024-08-01,Headphones,East,Grace,19,1325.14,25177.660000000003
2024-08-01,Speaker,Central,Eve,3,860.67,2582.0099999999998
2024-08-02,Mouse,South,Charlie,9,567.38,5106.42
2024-08-02,Mouse,Central,Frank,7,993.12,6951.84
2024-08-02,Speaker,East,Bob,13,624.51,8118.63
2024-08-02,Tablet,North,Diana,10,1650.26,16502.6
2024-08-02,Tablet,East,Diana,18,886.4,15955.199999999999
2024-08-02,Phone,South,Charlie,1,254.18,254.18
2024-08-02,Phone,West,Grace,10,238.6,2386.0
2024-08-02,Speaker,West,Charlie,12,335.0,4020.0
2024-08-03,Keyboard,Central,Frank,8,726.27,5810.16
2024-08-03,Phone,Central,Frank,1,1202.81,1202.81
2024-08-03,Laptop,South,Bob,8,1168.8,9350.4
2024-08-03,Headphones,Central,Charlie,4,228.6,914.4
2024-08-03,Headphones,South,Alice,19,1854.05,35226.95
2024-08-03,Phone,East,Alice,18,1652.03,29736.54
2024-08-03,Mouse,West,Diana,8,1906.64,15253.12
2024-08-04,Laptop,West,Diana,15,1775.85,26637.75
2024-08-04,Phone,West,Diana,15,1365.75,20486.25
2024-08-04,Speaker,East,Diana,6,939.78,5638.68
2024-08-04,Keyboard,West,Charlie,5,1841.41,9207.050000000001
2024-08-04,Keyboard,Central,Henry,9,1444.59,13001.31
2024-08-04,Keyboard,North,Frank,7,816.23,5713.610000000001
2024-08-04,Laptop,East,Alice,18,866.8,15602.4
2024-08-05,Headphones,West,Alice,11,1666.2,18328.2
2024-08-05,Speaker,South,Eve,9,926.4,8337.6
2024-08-05,Monitor,West,Eve,14,1550.18,21702.52
2024-08-05,Keyboard,West,Grace,19,1279.29,24306.51
2024-08-06,Headphones,North,Henry,8,1899.0,15192.0
2024-08-06,Phone,West,Eve,4,558.23,2232.92
2024-08-06,Monitor,West,Bob,8,1604.97,12839.76
2024-08-06,Speaker,Central,Grace,1,521.98,521.98
2024-08-06,Mouse,Central,Grace,2,1392.29,2784.58
2024-08-06,Tablet,South,Frank,19,1902.42,36145.98
2024-08-06,Speaker,East,Frank,11,1939.04,21329.44
2024-08-06,Monitor,Central,Eve,14,1264.03,17696.42
2024-08-06,Keyboard,West,Grace,8,1959.51,15676.08
2024-08-06,Phone,North,Charlie,16,930.34,14885.44
2024-08-07,Laptop,South,Frank,1,124.07,124.07
2024-08-07,Mouse,South,Frank,7,1702.69,11918.83
2024-08-07,Laptop,Central,Grace,10,611.28,6112.799999999999
2024-08-08,Headphones,North,Eve,8,1767.22,14137.76
2024-08-08,Phone,South,Bob,5,600.51,3002.55
2024-08-08,Phone,South,Henry,16,1370.78,21932.48
2024-08-08,Mouse,Central,Alice,18,1410.72,25392.96
2024-08-08,Mouse,East,Bob,12,1606.87,19282.44
2024-08-08,Tablet,Central,Grace,2,892.48,1784.96
2024-08-09,Laptop,West,Alice,18,138.55,2493.9
2024-08-09,Monitor,South,Bob,12,174.42,2093.04
2024-08-09,Tablet,East,Frank,9,1683.32,15149.88
2024-08-09,Speaker,West,Grace,2,1091.3,2182.6
2024-08-10,Mouse,Central,Henry,14,1414.4,19801.600000000002
2024-08-10,Speaker,South,Charlie,4,1561.53,6246.12
2024-08-10,Keyboard,North,Diana,17,69.27,1177.59
2024-08-10,Speaker,East,Bob,16,1691.93,27070.88
2024-08-10,Tablet,South,Henry,2,1465.1,2930.2
2024-08-10,Monitor,East,Henry,19,776.92,14761.48
2024-08-10,Speaker,East,Alice,17,611.38,10393.46
2024-08-10,Headphones,North,Eve,1,1389.82,1389.82
2024-08-10,Phone,East,Bob,16,1055.69,16891.04
2024-08-11,Mouse,West,Grace,7,1730.84,12115.88
2024-08-11,Headphones,Central,Alice,9,1067.19,9604.710000000001
2024-08-11,Tablet,South,Eve,8,216.66,1733.28
2024-08-11,Mouse,West,Eve,5,466.23,2331.15
2024-08-11,Laptop,East,Henry,3,1769.69,5309.07
2024-08-12,Phone,South,Grace,14,1833.65,25671.100000000002
2024-08-12,Speaker,East,Eve,17,931.74,15839.58
2024-08-12,Headphones,South,Alice,19,419.08,7962.5199999999995
2024-08-12,Keyboard,North,Alice,5,1883.95,9419.75
2024-08-13,Laptop,West,Eve,3,1927.43,5782.29
2024-08-13,Tablet,East,Henry,19,1951.9,37086.1
2024-08-13,Phone,North,Diana,1,1471.3,1471.3
2024-08-13,Headphones,South,Charlie,18,918.29,16529.22
2024-08-13,Monitor,South,Henry,1,115.77,115.77
2024-08-14,Mouse,North,Bob,17,1637.65,27840.050000000003
2024-08-14,Mouse,North,Bob,9,1478.74,13308.66
2024-08-14,Monitor,Central,Henry,6,900.72,5404.32
2024-08-14,Keyboard,Central,Alice,14,962.16,13470.24
2024-08-15,Keyboard,Central,Diana,10,757.5,7575.0
2024-08-15,Phone,South,Diana,4,431.44,1725.76
2024-08-15,Monitor,East,Frank,6,282.23,1693.38
2024-08-15,Keyboard,West,Diana,13,1924.41,25017.33
2024-08-15,Tablet,South,Diana,7,1138.66,7970.620000000001
2024-08-15,Phone,South,Frank,13,1088.63,14152.190000000002
2024-08-15,Mouse,North,Charlie,4,1881.9,7527.6
2024-08-16,Monitor,Central,Henry,7,99.75,698.25
2024-08-16,Mouse,East,Charlie,6,1029.15,6174.900000000001
2024-08-16,Phone,East,Bob,6,1578.16,9468.960000000001
2024-08-16,Monitor,South,Diana,14,1928.16,26994.24
2024-08-16,Laptop,North,Henry,10,498.64,4986.4
2024-08-16,Headphones,East,Eve,1,1162.61,1162.61
2024-08-16,Monitor,West,Grace,11,628.22,6910.42
2024-08-16,Monitor,East,Bob,5,235.98,1179.8999999999999
2024-08-17,Headphones,South,Frank,9,822.34,7401.06
2024-08-17,Phone,Central,Diana,15,1192.99,17894.85
2024-08-17,Mouse,West,Eve,9,1684.88,15163.920000000002
2024-08-17,Phone,East,Alice,15,1017.71,15265.650000000001
2024-08-18,Headphones,East,Diana,8,1738.91,13911.28
2024-08-18,Monitor,West,Henry,1,1125.49,1125.49
2024-08-18,Phone,South,Diana,11,711.91,7831.009999999999
2024-08-18,Monitor,South,Grace,8,1171.16,9369.28
2024-08-18,Keyboard,West,Henry,7,1534.36,10740.519999999999
2024-08-18,Monitor,South,Grace,2,1683.74,3367.48
2024-08-18,Phone,West,Grace,6,1535.83,9214.98
2024-08-18,Mouse,North,Eve,12,1158.3,13899.599999999999
2024-08-18,Phone,South,Bob,17,801.54,13626.18
2024-08-19,Phone,South,Bob,1,408.7,408.7
2024-08-19,Speaker,West,Alice,19,1351.16,25672.04
2024-08-19,Headphones,East,Bob,12,929.1,11149.2
2024-08-20,Monitor,Central,Henry,3,1135.38,3406.1400000000003
2024-08-20,Laptop,South,Charlie,8,1666.85,13334.8
2024-08-20,Speaker,West,Grace,1,1979.26,1979.26
2024-08-20,Mouse,East,Henry,8,860.34,6882.72
2024-08-20,Phone,West,Diana,1,1866.58,1866.58
2024-08-20,Mouse,West,Diana,9,488.23,4394.07
2024-08-20,Laptop,North,Diana,18,762.37,13722.66
2024-08-20,Laptop,North,Eve,7,1799.47,12596.29
2024-08-20,Speaker,East,Charlie,16,426.42,6822.72
2024-08-20,Headphones,East,Alice,10,1652.1,16521.0
2024-08-21,Headphones,Central,Diana,15,357.3,5359.5
2024-08-21,Speaker,West,Diana,12,1399.46,16793.52
2024-08-21,Phone,Central,Alice,12,1591.46,19097.52
2024-08-21,Mouse,Central,Charlie,5,266.22,1331.1000000000001
2024-08-22,Phone,West,Bob,12,173.63,2083.56
2024-08-23,Laptop,East,Bob,7,1957.76,13704.32
2024-08-23,Monitor,West,Grace,12,246.57,2958.84
2024-08-23,Monitor,South,Alice,15,849.67,12745.05
2024-08-23,Monitor,North,Henry,8,581.47,4651.76
2024-08-23,Tablet,Central,Grace,11,202.86,2231.46
2024-08-23,Speaker,South,Frank,12,625.11,7501.32
2024-08-23,Headphones,West,Henry,11,1177.37,12951.07
2024-08-24,Phone,West,Alice,17,828.52,14084.84
2024-08-24,Laptop,South,Charlie,16,1171.99,18751.84
2024-08-24,Mouse,West,Charlie,1,1543.44,1543.44
2024-08-24,Monitor,North,Charlie,11,892.41,9816.51
2024-08-24,Speaker,North,Eve,4,408.14,1632.56
2024-08-24,Laptop,West,Charlie,8,480.26,3842.08
2024-08-24,Mouse,Central,Diana,6,1939.55,11637.3
2024-08-24,Headphones,North,Frank,2,1154.87,2309.74
2024-08-24,Speaker,East,Bob,2,1607.76,3215.52
2024-08-24,Speaker,North,Frank,12,1487.11,17845.32
2024-08-25,Phone,West,Charlie,13,697.93,9073.09
2024-08-25,Speaker,East,Grace,14,1934.97,27089.58
2024-08-25,Headphones,South,Alice,2,463.48,926.96
2024-08-25,Monitor,Central,Frank,1,80.4,80.4
2024-08-26,Speaker,West,Eve,9,1232.91,11096.19
2024-08-26,Laptop,Central,Alice,9,1809.13,16282.170000000002
2024-08-26,Mouse,West,Diana,2,771.95,1543.9
2024-08-26,Headphones,East,Alice,18,273.74,4927.32
2024-08-26,Phone,Central,Eve,4,1019.34,4077.36
